time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2018-03-16 00:00:00+00:00,253,0,4228,876,331,1044,1885,4499,6075,65,100,17,301,8657,13,9256,25789,25497,37.17,45.47
2018-03-16 01:00:00+00:00,254,0,4148,818,332,1587,1873,4392,6075,64,92,18,296,8199,10,9117,24716,24241,34,41.69
2018-03-16 02:00:00+00:00,251,0,4116,895,324,1983,1882,4566,6075,64,91,18,299,7810,10,9064,24314,23796,30.55,39.09
2018-03-16 03:00:00+00:00,251,0,4102,873,317,2265,1867,4342,6075,60,94,18,288,7827,7,8877,24276,23848,29.97,38.55
2018-03-16 04:00:00+00:00,251,0,4215,938,323,1718,1862,4548,6075,53,92,18,285,7546,6,8748,24944,24458,35.55,43.79
2018-03-16 05:00:00+00:00,247,0,4819,1124,323,284,1870,5581,6073,53,97,18,300,7211,6,8632,27632,27296,44.46,52.36
2018-03-16 06:00:00+00:00,247,0,5636,1166,329,55,1880,7708,6075,60,106,70,298,6964,162,8633,31254,30934,50.54,57.24
2018-03-16 07:00:00+00:00,249,0,7385,838,343,56,1909,9355,6075,72,108,640,293,6540,733,8673,33965,33518,55.29,63.78
2018-03-16 08:00:00+00:00,246,0,8069,839,349,56,1928,9134,6075,72,107,1443,296,6621,1593,8749,35365,34691,55.99,64.7
2018-03-16 09:00:00+00:00,253,0,7824,976,350,32,1926,8844,6074,70,104,2239,294,7211,2461,8856,35806,34920,52.8,61.54
2018-03-16 10:00:00+00:00,255,0,7009,1072,350,7,1909,8047,6073,67,107,3057,305,7661,3036,8952,35813,34837,51.17,61.07
2018-03-16 11:00:00+00:00,257,0,6548,1119,352,135,1914,7417,6071,64,105,3366,310,8234,3419,9020,35549,34651,50.54,60.3
2018-03-16 12:00:00+00:00,305,0,5774,1288,351,148,1899,6543,6071,61,102,3427,308,8777,3523,9338,35167,34338,50.18,58.3
2018-03-16 13:00:00+00:00,310,0,5338,1289,346,614,1882,5382,6071,64,103,3425,303,9470,3421,9545,33890,33245,46.5,54.86
2018-03-16 14:00:00+00:00,306,0,5053,1207,341,910,1861,4846,6071,56,106,3283,311,10267,3150,9829,32919,32434,44.3,52.35
2018-03-16 15:00:00+00:00,308,0,4988,1194,344,1217,1867,4825,6071,51,106,2965,318,10659,2670,9633,32401,31990,41.91,50.32
2018-03-16 16:00:00+00:00,309,0,5215,1149,347,1026,1876,5223,6070,52,105,2323,327,10332,1888,9682,32094,31696,42.89,51.53
2018-03-16 17:00:00+00:00,301,0,5670,1169,350,860,1878,5813,6070,53,107,1145,328,9922,876,9523,32003,31598,45.44,55.33
2018-03-16 18:00:00+00:00,298,0,6837,1242,350,313,1890,7415,6071,54,111,361,327,9036,176,9539,34189,33465,50.54,63.52
2018-03-16 19:00:00+00:00,304,0,6986,1327,338,0,1899,7491,6072,54,111,159,321,9118,26,9696,35272,34866,50.13,62.27
2018-03-16 20:00:00+00:00,312,0,6427,1342,343,0,1886,7045,6072,53,109,80,327,9836,29,9912,34360,34068,50.17,62.06
2018-03-16 21:00:00+00:00,310,0,5472,1392,343,95,1875,6603,6072,53,108,66,331,9947,37,10115,32031,31909,49.89,58.1
2018-03-16 22:00:00+00:00,311,0,4741,1326,346,392,1850,5533,6072,53,100,30,332,9979,35,10303,29596,29497,44.01,53.09
2018-03-16 23:00:00+00:00,314,0,4543,1219,333,1187,1803,5285,6073,53,98,18,331,9720,18,10256,27853,27572,41.71,50.05
2018-03-17 00:00:00+00:00,311,0,4412,1104,321,2076,1760,5038,6072,54,99,18,326,9934,14,10145,25786,25634,36.27,44.97
2018-03-17 01:00:00+00:00,315,0,4243,1006,313,2500,1734,5010,6072,53,99,18,321,10216,24,9889,24400,24440,35,42.59
2018-03-17 02:00:00+00:00,312,0,4316,985,303,2630,1735,4370,6072,54,98,17,332,9993,17,9599,23657,23750,35.55,43.62
2018-03-17 03:00:00+00:00,311,0,4280,1024,302,2913,1725,4142,6072,54,98,17,330,9086,14,9345,23254,23277,36.37,44.44
2018-03-17 04:00:00+00:00,309,0,4526,1039,291,2826,1725,4301,6074,54,101,17,329,8489,14,9171,23271,23353,36.96,45.6
2018-03-17 05:00:00+00:00,309,0,4254,1104,287,1580,1722,4298,6074,54,101,17,328,8529,7,9016,24048,24037,37.89,45
2018-03-17 06:00:00+00:00,307,0,4200,1228,275,1001,1728,4947,6073,55,100,60,334,8393,55,8986,24825,24808,37.87,45.32
2018-03-17 07:00:00+00:00,308,0,4105,1228,264,581,1736,5549,6074,55,106,460,337,7955,355,8984,26500,26723,40.8,48.28
2018-03-17 08:00:00+00:00,312,0,4183,1576,268,203,1765,6563,6073,55,112,1015,340,8102,887,8960,29546,29594,49,55.35
2018-03-17 09:00:00+00:00,310,0,4327,1742,267,172,1772,7577,6073,55,110,1116,333,8325,1342,8878,31310,31249,50.44,56.09
2018-03-17 10:00:00+00:00,306,0,4227,1733,264,148,1777,7378,6075,54,110,1144,317,8258,1613,8788,31773,31699,50.44,56.37
2018-03-17 11:00:00+00:00,308,0,4256,1775,266,148,1751,6963,6075,54,111,1347,326,8326,1739,8688,31386,31175,50.72,57.24
2018-03-17 12:00:00+00:00,311,0,4044,1711,262,159,1742,6050,6076,53,109,1428,332,8862,1776,8896,31361,31393,50.27,56.4
2018-03-17 13:00:00+00:00,311,0,3887,1644,262,543,1734,5209,6074,53,109,1414,332,9466,1731,9212,30588,30682,46.52,53.31
2018-03-17 14:00:00+00:00,307,0,3673,1494,251,671,1729,4494,6074,52,110,1187,325,9979,1532,9378,29288,29529,43.09,50.09
2018-03-17 15:00:00+00:00,293,0,3484,1359,248,1118,1721,4464,6075,51,109,1007,312,10521,1191,8910,28354,28725,41.7,48.35
2018-03-17 16:00:00+00:00,294,0,3858,1457,248,957,1734,5075,6077,52,103,818,308,10040,693,8293,28084,28650,42.78,49.6
2018-03-17 17:00:00+00:00,293,0,4622,1535,255,472,1736,5750,6076,55,103,564,308,9216,215,7560,28199,29025,47.13,54.21
2018-03-17 18:00:00+00:00,292,0,5850,1662,251,148,1790,7276,6076,55,106,221,309,8312,35,6978,30285,30539,52.5,63.57
2018-03-17 19:00:00+00:00,301,0,6543,1745,266,54,1789,8386,6076,55,108,27,313,7586,18,6452,31836,31888,63.83,73.69
2018-03-17 20:00:00+00:00,301,0,6587,1745,264,0,1834,7736,6078,55,108,18,313,6984,10,5980,31706,31615,57.4,67.93
2018-03-17 21:00:00+00:00,301,0,5407,1702,248,0,1827,7324,6077,54,108,18,317,6460,7,5434,30383,30256,57.89,64.33
2018-03-17 22:00:00+00:00,304,0,4891,1692,245,0,1799,6949,6076,54,104,18,316,6013,7,4991,28290,28147,52.53,59.28
2018-03-17 23:00:00+00:00,301,0,4979,1563,238,326,1724,6515,6078,55,103,17,318,5862,10,6341,26288,25968,46.72,55.41
2018-03-18 00:00:00+00:00,301,0,5052,1527,233,816,1691,5894,6079,54,103,17,319,5845,8,6319,24268,24055,43.97,53.16
2018-03-18 01:00:00+00:00,300,0,4611,1339,233,1067,1671,5360,6080,54,93,17,316,6037,8,6403,22917,22580,40.63,49.2
2018-03-18 02:00:00+00:00,299,0,4608,1238,235,2427,1685,4748,6080,55,94,17,323,6388,8,6537,22177,21802,38.75,48.17
2018-03-18 03:00:00+00:00,298,0,4427,1029,235,3141,1662,4438,6080,56,93,18,328,6944,20,6810,21828,21427,37.1,46.76
2018-03-18 04:00:00+00:00,300,0,4496,1100,235,3358,1673,4696,6078,55,95,18,327,7075,21,7115,21882,21512,37.89,47.25
2018-03-18 05:00:00+00:00,301,0,4481,1122,236,3256,1647,4678,6078,55,93,18,325,7126,12,7410,22437,22029,37.6,46.73
2018-03-18 06:00:00+00:00,296,0,4550,1143,238,3105,1646,4727,6076,54,92,63,330,7128,86,7671,22598,22134,36.29,45.66
2018-03-18 07:00:00+00:00,297,0,4589,1166,231,2762,1661,5102,6077,54,94,568,332,6956,656,7879,23577,23412,36.8,48.2
2018-03-18 08:00:00+00:00,305,0,4130,1248,239,1783,1697,5678,6077,54,95,1283,334,6829,1547,8089,26019,25873,37.9,46.77
2018-03-18 09:00:00+00:00,306,0,4095,1474,239,963,1680,5571,6077,55,92,1930,331,7369,2345,8491,27918,27680,38.95,46.58
2018-03-18 10:00:00+00:00,307,0,4152,1549,234,423,1715,5794,6076,55,92,2439,335,8121,2939,9025,28800,28490,40.11,46.62
2018-03-18 11:00:00+00:00,308,0,4221,1474,237,420,1699,5554,6076,54,91,2664,337,8763,3218,9763,28701,28326,39.05,46.13
2018-03-18 12:00:00+00:00,299,0,4055,1558,236,420,1715,5604,6075,54,89,2760,341,9156,3240,10235,28942,28580,39.05,45.39
2018-03-18 13:00:00+00:00,296,0,3738,1523,238,741,1690,4969,6075,54,91,2829,338,9397,3148,10606,28756,28164,37.7,45.04
2018-03-18 14:00:00+00:00,297,0,3641,1467,237,1646,1665,4464,6075,54,90,2680,339,9722,2885,10787,27488,26947,33.33,41.33
2018-03-18 15:00:00+00:00,300,0,3569,1254,219,2895,1657,4715,6076,54,94,2287,337,10155,2447,10429,26666,26038,20.1,29.18
2018-03-18 16:00:00+00:00,300,0,3656,1048,224,3040,1690,4442,6075,55,95,1840,333,10158,1732,9817,26460,25660,28.13,36.4
2018-03-18 17:00:00+00:00,300,0,3895,1162,225,2463,1708,4916,6074,56,96,983,330,9088,764,9057,27105,26016,38,47.22
2018-03-18 18:00:00+00:00,300,0,4262,1383,223,646,1744,6375,6074,55,101,316,333,8371,202,8509,29767,28432,44.44,53.73
2018-03-18 19:00:00+00:00,302,0,4997,1644,225,203,1785,6910,6075,56,101,193,339,8139,78,8248,31944,31049,49.7,58.17
2018-03-18 20:00:00+00:00,303,0,5504,1666,229,203,1812,7370,6076,56,101,70,329,8330,52,8221,32139,31326,50.5,58.79
2018-03-18 21:00:00+00:00,304,0,4769,1566,233,203,1781,6614,6076,55,97,22,334,8481,57,8203,30946,30251,47.48,55.67
2018-03-18 22:00:00+00:00,294,0,4476,1487,238,303,1783,6036,6078,55,97,19,335,8507,51,8188,28488,27994,44.99,52.83
2018-03-18 23:00:00+00:00,296,0,4395,1236,247,1037,1742,4832,6077,54,87,17,329,8483,13,8769,25692,25534,43.63,52.01
2018-03-19 00:00:00+00:00,297,0,4387,1286,257,1627,1735,4649,6076,54,87,18,328,8644,12,8950,23889,23947,40.8,49.5
2018-03-19 01:00:00+00:00,292,0,4352,1100,261,2150,1711,4134,6077,54,88,18,322,9067,11,9136,22828,22964,39.91,47.45
2018-03-19 02:00:00+00:00,291,0,4246,1101,263,2686,1663,3860,6077,54,88,17,317,9582,12,9272,22407,22525,37.7,45.76
2018-03-19 03:00:00+00:00,291,0,4247,1171,258,2906,1651,3814,6077,54,89,18,312,9828,11,9435,22319,22565,37.5,45.42
2018-03-19 04:00:00+00:00,289,0,4506,1248,263,2543,1645,4085,6077,54,88,18,315,9690,10,9646,23100,23382,39.81,48.52
2018-03-19 05:00:00+00:00,290,0,4543,1364,267,1784,1645,4269,6078,55,90,18,304,9660,18,9831,25829,26119,40.21,49.12
2018-03-19 06:00:00+00:00,293,0,4553,1470,290,143,1673,4894,6076,55,94,71,309,9674,162,10126,29123,29534,54.1,61.13
2018-03-19 07:00:00+00:00,296,0,4665,1801,317,5,1778,6556,6077,55,96,584,310,9799,640,10424,32116,32424,62.63,70.5
2018-03-19 08:00:00+00:00,302,0,4860,1962,317,1,1827,6190,6077,55,96,1325,306,10722,1235,10895,34054,34137,60,67.62
2018-03-19 09:00:00+00:00,302,0,4449,1890,304,73,1838,6131,6075,56,97,1695,313,11886,1693,11454,34902,35071,52.4,60.05
2018-03-19 10:00:00+00:00,302,0,4225,1759,322,73,1820,6209,6077,57,101,1746,319,12850,1967,11921,35024,35525,50.27,57.97
2018-03-19 11:00:00+00:00,307,0,4183,1724,332,133,1766,6454,6078,65,101,1754,316,12931,1961,12500,34667,35444,46.49,54.38
2018-03-19 12:00:00+00:00,304,0,4028,1702,329,147,1750,6035,6077,65,102,1688,316,13780,1688,12771,34472,35394,44.99,53.12
2018-03-19 13:00:00+00:00,305,0,4007,1483,328,199,1740,5205,6077,62,102,1486,313,14175,1443,12843,33397,34266,43.63,52.01
2018-03-19 14:00:00+00:00,309,0,4215,1335,327,646,1719,4829,6076,59,106,1323,306,14314,1257,13109,32570,33388,41.79,50.22
2018-03-19 15:00:00+00:00,308,0,4059,1506,316,833,1714,4738,6075,60,106,1361,306,14020,1055,13149,32150,33167,40.11,48.5
2018-03-19 16:00:00+00:00,311,0,4154,1388,310,784,1738,5173,6074,60,105,1036,309,13601,756,13056,31948,33058,40.11,49.42
2018-03-19 17:00:00+00:00,308,0,4017,1281,323,146,1759,5221,6074,60,107,635,306,13690,384,12824,31870,33193,42.01,51.87
2018-03-19 18:00:00+00:00,305,0,4134,1407,327,147,1804,6779,6075,65,107,244,301,13895,116,12900,33920,34932,47,56.84
2018-03-19 19:00:00+00:00,303,0,4830,1546,333,147,1824,8016,6076,65,105,121,293,13596,17,12899,35614,36596,54.02,62.65
2018-03-19 20:00:00+00:00,304,0,4221,1442,338,147,1813,7756,6077,54,106,76,292,13557,10,12933,34983,35612,50.17,59.04
2018-03-19 21:00:00+00:00,308,0,4171,1317,332,220,1810,6687,6078,53,106,50,293,13366,10,12824,32821,33194,44.44,52.44
2018-03-19 22:00:00+00:00,308,0,4117,1084,343,735,1779,4786,6079,53,105,19,289,13211,7,12672,29836,30204,39.71,48.61
2018-03-19 23:00:00+00:00,308,0,3670,948,334,1710,1704,4211,6078,53,95,19,291,13444,20,12832,28063,27949,35,41.89
2018-03-20 00:00:00+00:00,304,0,3650,980,327,1941,1670,3919,6077,53,90,19,299,13363,16,12839,26162,26130,34.69,41.52
2018-03-20 01:00:00+00:00,301,0,3587,1010,320,2187,1670,3859,6076,53,88,20,306,12820,20,12694,25082,25035,33.59,39.44
2018-03-20 02:00:00+00:00,303,0,3488,1012,305,2399,1671,3644,6077,54,88,19,304,12711,20,12558,24689,24598,33.02,39.03
2018-03-20 03:00:00+00:00,299,0,3464,1059,308,2396,1661,3787,6077,54,86,19,312,12458,41,12632,24628,24502,31.38,37.69
2018-03-20 04:00:00+00:00,299,0,3584,1244,327,2029,1612,4059,6077,54,87,19,317,12230,50,12658,25356,25157,33.89,40.68
2018-03-20 05:00:00+00:00,302,0,3632,1217,326,1324,1673,4395,6077,55,94,19,311,12184,32,12659,28291,28064,35,43.17
2018-03-20 06:00:00+00:00,302,0,3697,1333,319,290,1711,6257,6076,57,90,77,308,12628,244,12910,32262,32055,36.4,43.04
2018-03-20 07:00:00+00:00,305,0,3989,1690,315,5,1743,7268,6075,59,93,777,301,12822,1108,13217,35594,35538,43.77,51.81
2018-03-20 08:00:00+00:00,285,0,4272,1835,320,0,1743,7235,6075,57,96,2051,290,13115,2296,13436,37173,37161,44.01,51.6
2018-03-20 09:00:00+00:00,284,0,4380,1698,319,0,1739,6112,6075,66,94,3540,288,13916,3379,14110,37682,37708,39.81,48.14
2018-03-20 10:00:00+00:00,271,0,4267,1702,325,306,1730,6646,6073,62,91,3997,290,14426,4007,14642,37810,37743,36.4,44.82
2018-03-20 11:00:00+00:00,270,0,4349,1892,338,353,1723,6928,6075,60,93,3701,296,14623,4250,15025,37624,37526,36.1,44.98
2018-03-20 12:00:00+00:00,273,0,4656,1568,340,286,1717,7150,6073,60,99,3256,295,14864,4067,15092,37392,37199,36.1,44.79
2018-03-20 13:00:00+00:00,277,0,4384,1638,342,265,1720,6704,6074,63,98,2951,306,14971,3785,15138,36151,36287,35.9,43.97
2018-03-20 14:00:00+00:00,268,0,4291,1876,341,321,1713,6107,6073,67,96,2775,304,14711,3449,15210,35536,35573,36.1,45
2018-03-20 15:00:00+00:00,280,0,4137,1853,340,178,1702,5503,6075,66,100,2670,303,14782,2981,15045,35191,35040,36.2,45.62
2018-03-20 16:00:00+00:00,286,0,4365,1841,342,258,1696,5523,6075,67,101,2326,299,14420,2219,14755,35174,34700,36.3,45.32
2018-03-20 17:00:00+00:00,285,0,4625,1775,340,92,1730,6075,6075,67,105,1600,306,14052,1216,14353,34855,34535,37.74,48.36
2018-03-20 18:00:00+00:00,280,0,4925,1838,343,8,1763,7200,6077,67,113,655,310,13890,485,14336,36693,36659,47.01,57.73
2018-03-20 19:00:00+00:00,263,0,5704,2050,343,0,1762,9056,6076,57,112,332,311,14081,211,14350,38395,38575,55.99,65.46
2018-03-20 20:00:00+00:00,234,0,5291,1996,344,0,1747,8446,6077,58,110,305,312,13917,198,14289,37342,37753,50.25,59.76
2018-03-20 21:00:00+00:00,254,0,5104,1905,342,59,1723,6414,6075,57,110,276,321,13751,245,14006,34576,34913,46.6,55.32
2018-03-20 22:00:00+00:00,274,0,4538,1624,340,150,1707,5275,6078,56,112,176,321,13412,216,13603,31330,31511,39.1,47.47
2018-03-20 23:00:00+00:00,282,0,4022,1580,329,581,1653,4425,6077,56,98,143,318,12696,66,12614,28614,28890,37.89,46.12
2018-03-21 00:00:00+00:00,280,0,3911,1419,322,540,1588,4640,6077,55,97,65,317,12036,32,12365,26594,26844,37.89,45.74
2018-03-21 01:00:00+00:00,283,0,3769,1242,315,1174,1606,3946,6077,55,97,15,321,11885,26,12086,25471,25710,34.02,40.56
2018-03-21 02:00:00+00:00,278,0,3834,1342,316,1751,1630,3884,6078,56,94,15,324,11661,24,11805,25038,25196,33.89,40.68
2018-03-21 03:00:00+00:00,276,0,3825,1324,313,1814,1588,4117,6079,56,95,15,325,11696,22,11885,24937,25090,33.89,40.86
2018-03-21 04:00:00+00:00,279,0,3818,1303,322,1525,1563,4159,6078,54,97,15,325,12143,23,11973,25662,25876,34.02,41.41
2018-03-21 05:00:00+00:00,275,0,4086,1384,325,467,1542,4492,6078,53,98,15,342,12097,24,12049,28478,28566,39.81,46.79
2018-03-21 06:00:00+00:00,275,0,4456,1511,327,128,1615,5897,6078,62,103,117,344,11864,221,11963,32482,32349,45.89,52.55
2018-03-21 07:00:00+00:00,275,0,4795,1737,319,8,1677,7230,6078,65,104,1109,344,11469,1238,11799,35802,35609,49.44,57.23
2018-03-21 08:00:00+00:00,267,0,4706,1905,326,0,1655,6705,6078,55,105,3032,333,11508,2534,11548,37404,37055,49.38,57.14
2018-03-21 09:00:00+00:00,275,0,4612,1880,329,0,1551,6220,6078,56,104,4659,324,12071,3929,11507,37857,37564,48.5,56.46
2018-03-21 10:00:00+00:00,282,0,4379,1904,329,0,1640,6249,6077,57,102,5207,321,12107,4632,11478,37796,37386,47.43,55.31
2018-03-21 11:00:00+00:00,287,0,4422,1799,325,75,1604,6079,6079,62,102,5505,314,11815,5036,11363,37555,36817,47.05,55.26
2018-03-21 12:00:00+00:00,289,0,4314,1773,322,106,1577,6006,6077,59,105,5461,319,11765,5192,11420,37312,36399,47.05,55.15
2018-03-21 13:00:00+00:00,290,0,4141,1542,334,106,1582,5578,6075,64,109,5310,309,11744,5139,11466,36069,35144,45.79,53.62
2018-03-21 14:00:00+00:00,289,0,4132,1471,339,106,1594,5073,6074,66,107,5074,324,12256,4720,11518,35534,34453,45.69,53.37
2018-03-21 15:00:00+00:00,281,0,4213,1449,337,279,1614,4610,6073,67,109,4582,329,13071,4123,11311,35135,34098,44.51,52.31
2018-03-21 16:00:00+00:00,281,0,4461,1566,337,638,1623,4880,6074,66,110,3731,322,13254,3199,10996,34882,33758,45.4,53.55
2018-03-21 17:00:00+00:00,282,0,5116,1722,345,731,1619,5801,6074,67,112,2301,329,12714,1628,10672,34594,33624,47.52,56.77
2018-03-21 18:00:00+00:00,277,0,6025,1979,346,247,1674,6822,6076,66,113,943,331,12123,578,10558,36365,35764,54.11,65.8
2018-03-21 19:00:00+00:00,287,0,7031,2299,345,96,1768,7943,6076,66,112,635,331,11992,565,10466,38284,38134,63.83,74.65
2018-03-21 20:00:00+00:00,282,0,6413,2338,344,15,1754,7665,6078,54,110,596,331,11890,493,10396,37184,37260,54.96,66.03
2018-03-21 21:00:00+00:00,284,0,5223,2304,344,0,1730,7217,6078,54,110,585,334,11504,446,9947,34452,34730,54.22,61.13
2018-03-21 22:00:00+00:00,289,0,4836,2059,343,20,1657,5064,6078,54,110,524,340,11213,448,9458,31252,31220,49.66,56.63
2018-03-21 23:00:00+00:00,286,0,4521,1704,335,228,1659,4854,6076,54,106,501,343,10553,162,9821,28679,28707,51.45,57.7
2018-03-22 00:00:00+00:00,289,0,4387,1645,329,386,1629,4458,6075,53,108,499,347,9883,113,9552,26662,26709,50.78,57.29
2018-03-22 01:00:00+00:00,275,0,4320,1615,328,411,1611,4585,6075,54,107,443,346,9198,42,9292,25459,25555,51.05,56.78
2018-03-22 02:00:00+00:00,265,0,4267,1602,325,410,1615,4451,6075,54,106,268,338,8953,37,9022,25005,25126,48.77,53.98
2018-03-22 03:00:00+00:00,267,0,4302,1711,312,394,1613,4566,6076,54,104,196,342,8693,38,8830,24910,25028,47.31,52.64
2018-03-22 04:00:00+00:00,278,0,4300,1921,327,56,1609,4861,6075,53,104,78,343,8542,34,8702,25580,25827,50,54.87
2018-03-22 05:00:00+00:00,278,0,4540,2042,322,56,1593,5440,6076,53,99,53,345,8631,39,8549,28414,28519,51.02,57.24
2018-03-22 06:00:00+00:00,281,0,5666,2369,330,37,1618,6397,6076,53,100,198,337,8367,200,8169,32228,32299,54.99,61.23
2018-03-22 07:00:00+00:00,296,0,6499,2563,326,0,1701,7534,6078,57,102,1332,327,8074,1140,7634,35413,35376,63.15,70.84
2018-03-22 08:00:00+00:00,294,0,6514,2543,338,0,1707,6995,6078,64,101,3477,322,7960,2819,7229,37015,36661,59.59,67.16
2018-03-22 09:00:00+00:00,294,0,6226,2343,338,0,1703,7207,6076,63,101,5082,322,7572,4410,6911,37339,36992,58.91,66.49
2018-03-22 10:00:00+00:00,276,0,6319,2527,336,0,1687,7085,6076,61,104,5567,320,7112,5230,6437,37223,36742,58.56,66.59
2018-03-22 11:00:00+00:00,284,0,6503,2564,336,0,1689,6353,6075,61,102,5792,317,6782,5577,6151,36779,36000,56.01,64.35
2018-03-22 12:00:00+00:00,295,0,6295,2470,336,0,1670,6070,6075,61,106,5781,323,6705,5566,6268,36350,35613,57.32,63.6
2018-03-22 13:00:00+00:00,294,0,5597,2425,338,0,1645,5569,6075,61,104,5680,323,7015,5434,6642,35120,34452,53.36,59.93
2018-03-22 14:00:00+00:00,290,0,5350,2532,347,0,1618,5108,6073,65,107,5444,323,7647,5100,7120,34532,33778,52.28,58.93
2018-03-22 15:00:00+00:00,293,0,5224,2354,348,0,1619,4678,6074,66,105,4887,328,8312,4600,7531,34081,33175,50.74,57.89
2018-03-22 16:00:00+00:00,290,0,5434,2215,347,367,1613,4695,6074,68,105,4014,316,9200,3645,7829,34058,32912,50.27,57.42
2018-03-22 17:00:00+00:00,290,0,5807,2131,347,514,1557,5011,6075,68,108,2474,309,9569,2364,8042,33863,32618,51.31,60.29
